Date,City,Country,Latitude,Longitude,Magnitude,Depth_km,Impact_Score,Datetime,Year,Month
2016-04-06,96 km WSW of Sola,Vanuatu,-14.1516,166.7012,5.8,35.0,518,2016-04-06 06:54:53,2016,4
2016-04-05,42 km S of Basco,Philippines,20.0695,121.9964,5.1,16.7,400,2016-04-05 16:21:03,2016,4
2016-04-05,67 km E of Kokopo,Papua New Guinea,-4.2283,152.8672,5.0,40.41,385,2016-04-05 14:10:33,2016,4
2016-04-05,Uzbekistan-Tajikistan border region,Uzbekistan-Tajikistan border region,39.1142,67.1004,5.0,24.21,385,2016-04-05 12:12:06,2016,4
2016-04-05,144 km SSW of Ternate,Indonesia,-0.4236,126.9064,5.1,58.06,400,2016-04-05 08:52:34,2016,4
2016-04-05,186 km SE of Sarangani,Philippines,4.2073,126.6515,5.9,35.0,536,2016-04-05 08:29:20,2016,4
2016-04-05,38 km SE of Lakhipur,India,25.7595,90.5452,5.0,10.0,402,2016-04-05 07:42:24,2016,4
2016-04-04,102 km ENE of Kirakira,Solomon Islands,-10.2379,162.83,5.0,45.99,385,2016-04-04 13:35:27,2016,4
2016-04-04,102 km WSW of Sola,Vanuatu,-14.184,166.6578,5.3,22.74,432,2016-04-04 13:23:10,2016,4
2016-04-04,72 km NW of Illapel,Chile,-31.2367,-71.77,5.3,24.36,434,2016-04-04 12:32:45,2016,4
2016-04-04,80 km NNW of Port-Olry,Vanuatu,-14.3498,166.8512,5.0,35.0,385,2016-04-04 08:22:06,2016,4
2016-04-03,91 km NNW of Port-Olry,Vanuatu,-14.2684,166.7621,5.2,35.0,416,2016-04-03 18:18:57,2016,4
2016-04-03,90 km WSW of Sola,Vanuatu,-14.1697,166.7698,5.0,17.31,385,2016-04-03 14:48:03,2016,4
2016-04-03,82 km NNW of Port-Olry,Vanuatu,-14.3235,166.8551,6.9,26.0,734,2016-04-03 08:23:52,2016,4
2016-04-03,91 km S of Néa Anatolí,Greece,34.19,25.73,5.1,9.0,400,2016-04-03 00:46:15,2016,4
2016-04-02,87 km WSW of Luganville,Vanuatu,-15.8662,166.4263,5.1,18.54,400,2016-04-02 13:01:37,2016,4
2016-04-02,42 km E of Port Heiden,Alaska,57.008,-157.9322,6.2,11.4,596,2016-04-02 05:50:00,2016,4
2016-04-01,South Sandwich Islands region,South Sandwich Islands region,-56.2976,-26.5549,5.0,40.27,385,2016-04-01 19:38:02,2016,4
2016-04-01,119 km NE of Angoram,Papua New Guinea,-3.3585,144.887,6.2,6.0,592,2016-04-01 19:24:55,2016,4
2016-04-01,54 km SE of Shing?,Japan,33.3807,136.3901,5.9,14.0,554,2016-04-01 02:39:08,2016,4
2016-04-01,166 km SSW of Merizo Village,Guam,12.0103,143.8174,5.3,10.0,432,2016-04-01 01:01:43,2016,4
2016-03-31,73 km NNW of Sinabang,Indonesia,3.1211,96.2001,5.1,11.08,400,2016-03-31 19:38:42,2016,3
2016-03-31,158 km SW of Merizo Village,Guam,12.0795,143.8542,5.2,10.0,417,2016-03-31 12:30:29,2016,3
2016-03-30,108 km SSE of Amahai,Indonesia,-4.1947,129.3962,5.4,30.69,449,2016-03-30 13:38:28,2016,3
2016-03-30,66 km W of Panguna,Papua New Guinea,-6.2424,154.886,5.1,77.51,400,2016-03-30 06:01:28,2016,3
2016-03-30,Mid-Indian Ridge,Mid-Indian Ridge,-14.78,66.9363,5.1,10.0,400,2016-03-30 04:05:27,2016,3
2016-03-30,Mid-Indian Ridge,Mid-Indian Ridge,-14.8921,66.8063,5.0,10.0,385,2016-03-30 03:59:46,2016,3
2016-03-29,Carlsberg Ridge,Carlsberg Ridge,6.5905,60.3668,5.0,15.9,385,2016-03-29 20:53:20,2016,3
2016-03-29,south of the Kermadec Islands,south of the Kermadec Islands,-33.008,179.6899,5.3,262.38,432,2016-03-29 11:03:07,2016,3
2016-03-29,121 km ESE of Longyearbyen,Svalbard and Jan Mayen,77.79,20.4337,5.1,10.0,401,2016-03-29 10:32:07,2016,3
2016-03-29,"160 km NE of Laikit, Laikit II (Dimembe)",Indonesia,2.3874,126.1019,5.5,55.0,465,2016-03-29 09:18:11,2016,3
2016-03-29,76 km NNW of Curup,Indonesia,-2.8072,102.3188,5.1,159.87,401,2016-03-29 06:24:48,2016,3
2016-03-29,62 km SW of Katastárion,Greece,37.5169,20.1644,5.4,10.34,449,2016-03-29 01:05:29,2016,3
2016-03-28,South Sandwich Islands region,South Sandwich Islands region,-56.2536,-27.6408,5.5,29.71,465,2016-03-28 19:07:08,2016,3
2016-03-28,73 km S of Nikolski,Alaska,52.29,-168.6929,5.5,11.24,465,2016-03-28 17:14:55,2016,3
2016-03-28,138 km NNW of Kiunga,Papua New Guinea,-5.0195,140.7007,5.1,10.0,400,2016-03-28 06:21:37,2016,3
2016-03-28,111 km W of Rabaul,Papua New Guinea,-4.1837,151.1567,5.2,10.0,416,2016-03-28 03:57:00,2016,3
2016-03-28,103 km SSE of San Felipe,Mexico,30.2073,-114.3078,5.5,10.0,466,2016-03-28 00:12:54,2016,3
2016-03-28,103 km SSE of San Felipe,Mexico,30.2219,-114.2783,5.1,10.0,400,2016-03-28 00:03:41,2016,3
2016-03-27,86 km S of Nikolski,Alaska,52.175,-168.6554,5.8,16.0,518,2016-03-27 18:01:30,2016,3
2016-03-27,140 km S of San Francisco del Mar Viejo,Mexico,14.9599,-94.6539,5.3,4.69,432,2016-03-27 15:48:23,2016,3
2016-03-26,143 km N of Hihifo,Tonga,-14.6581,-173.715,5.3,16.52,432,2016-03-26 16:18:47,2016,3
2016-03-26,Carlsberg Ridge,Carlsberg Ridge,-2.6503,68.0253,5.6,10.0,482,2016-03-26 03:24:24,2016,3
2016-03-25,227 km S of Ust’-Kamchatsk Staryy,Russia,54.2076,163.0568,5.0,35.0,385,2016-03-25 21:36:27,2016,3
2016-03-25,216 km W of Tual,Indonesia,-5.9825,130.8272,5.0,112.2,385,2016-03-25 19:49:11,2016,3
2016-03-25,207 km SSW of Ternate,Indonesia,-0.9887,126.7883,5.0,37.25,385,2016-03-25 06:25:58,2016,3
2016-03-24,32 km ENE of Port-Olry,Vanuatu,-14.8899,167.3273,5.1,138.44,400,2016-03-24 15:05:59,2016,3
2016-03-24,South Sandwich Islands region,South Sandwich Islands region,-59.6693,-26.2637,5.0,35.0,385,2016-03-24 05:40:23,2016,3
2016-03-22,"52 km ENE of Laikit, Laikit II (Dimembe)",Indonesia,1.735,125.3816,5.0,117.65,385,2016-03-22 18:47:04,2016,3
2016-03-21,50 km W of Khuzdar,Pakistan,27.7676,66.0962,5.6,10.0,482,2016-03-21 14:48:51,2016,3
2016-03-20,216 km S of Ust’-Kamchatsk Staryy,Russia,54.294,162.8129,6.4,30.0,630,2016-03-20 22:50:20,2016,3
2016-03-19,126 km ENE of Codrington,Antigua and Barbuda,17.996,-60.7019,6.0,26.0,596,2016-03-19 11:26:33,2016,3
2016-03-19,158 km S of Puerto El Triunfo,El Salvador,11.8676,-88.7677,5.6,10.0,483,2016-03-19 10:24:45,2016,3
2016-03-19,252 km SE of Ambon,Indonesia,-5.5662,129.4922,5.7,269.8,500,2016-03-19 08:51:24,2016,3
2016-03-19,75 km S of Atka,Alaska,51.5145,-174.1423,6.0,17.0,554,2016-03-19 01:35:12,2016,3
2016-03-19,90 km S of Atka,Alaska,51.3815,-174.2064,5.0,10.0,385,2016-03-19 01:22:16,2016,3
2016-03-18,222 km WSW of Port McNeill,Canada,49.673,-129.8485,5.5,10.0,468,2016-03-18 22:46:56,2016,3
2016-03-18,96 km NE of Khorugh,Tajikistan,38.0233,72.4114,5.6,10.0,482,2016-03-18 16:11:00,2016,3
2016-03-18,Bonin Islands,Japan region,28.8771,142.972,5.1,10.46,400,2016-03-18 14:12:51,2016,3
2016-03-18,108 km WNW of Kirakira,Solomon Islands,-10.1758,160.9748,5.0,43.44,385,2016-03-18 14:10:12,2016,3
2016-03-18,181 km NNW of Sola,Vanuatu,-12.5112,166.6214,5.5,29.0,465,2016-03-18 12:49:12,2016,3
2016-03-18,South Sandwich Islands region,South Sandwich Islands region,-56.3365,-27.2147,5.3,108.2,432,2016-03-18 10:52:01,2016,3
2016-03-18,85 km SSE of Atka,Alaska,51.5464,-173.5416,5.1,10.0,400,2016-03-18 09:38:06,2016,3
2016-03-18,94 km ESE of Kokopo,Papua New Guinea,-4.5473,153.0955,5.6,34.94,482,2016-03-18 00:31:25,2016,3
2016-03-18,southeast of the Loyalty Islands,southeast of the Loyalty Islands,-22.3332,171.4129,5.2,89.36,416,2016-03-18 00:17:07,2016,3
2016-03-16,82 km SSW of Sarangani,Philippines,4.725,125.1481,5.5,10.0,465,2016-03-16 13:09:52,2016,3
2016-03-16,95 km SSW of Sarangani,Philippines,4.6688,125.006,5.2,10.0,416,2016-03-16 12:04:52,2016,3
2016-03-16,South Sandwich Islands region,South Sandwich Islands region,-58.9889,-23.6249,5.0,10.0,385,2016-03-16 09:24:24,2016,3
2016-03-16,west of Macquarie Island,west of Macquarie Island,-55.6886,146.793,5.0,10.0,385,2016-03-16 09:13:36,2016,3
2016-03-16,68 km NW of Illapel,Chile,-31.241,-71.7314,5.3,25.41,436,2016-03-16 03:49:32,2016,3
2016-03-15,227 km NNE of Fais,Micronesia,11.5056,141.6368,5.0,10.0,385,2016-03-15 19:49:19,2016,3
2016-03-15,233 km NE of Fais,Micronesia,11.5148,141.7103,5.2,10.0,416,2016-03-15 19:35:35,2016,3
2016-03-15,South Sandwich Islands region,South Sandwich Islands region,-56.0147,-27.0579,5.2,41.0,416,2016-03-15 13:35:17,2016,3
2016-03-15,55 km NNE of Al Hoceïma,Morocco,35.6879,-3.634,5.2,10.0,422,2016-03-15 04:40:39,2016,3
2016-03-14,southwest of Africa,southwest of Africa,-52.6136,18.7984,5.6,10.0,482,2016-03-14 23:25:39,2016,3
2016-03-14,102 km E of Hihifo,Tonga,-16.0322,-172.8436,5.1,10.0,400,2016-03-14 15:39:29,2016,3
2016-03-14,South Sandwich Islands region,South Sandwich Islands region,-56.4283,-27.0089,5.6,84.0,482,2016-03-14 07:26:40,2016,3
2016-03-14,147 km WSW of Kurio,Japan,29.8888,128.9567,5.5,210.5,466,2016-03-14 07:03:17,2016,3
2016-03-13,128 km WNW of Ternate,Indonesia,1.0772,126.262,5.3,18.77,432,2016-03-13 15:20:18,2016,3
2016-03-13,74 km SSE of Atka,Alaska,51.5524,-173.8827,5.4,10.0,449,2016-03-13 04:19:25,2016,3
2016-03-13,81 km S of Atka,Alaska,51.4779,-173.9784,5.0,10.0,385,2016-03-13 03:20:02,2016,3
2016-03-12,72 km SSE of Atka,Alaska,51.5648,-173.9423,6.3,19.0,612,2016-03-12 18:06:44,2016,3
2016-03-12,44 km SW of Coquimbo,Chile,-30.2495,-71.6502,5.1,36.83,401,2016-03-12 16:05:15,2016,3
2016-03-12,84 km S of Atka,Alaska,51.4497,-173.9725,5.6,12.71,482,2016-03-12 13:23:38,2016,3
2016-03-12,72 km N of Metinaro,Timor Leste,-7.8806,125.7997,5.0,10.0,385,2016-03-12 04:25:58,2016,3
2016-03-12,35 km WNW of Callaguip,Philippines,18.2038,120.178,5.4,10.0,449,2016-03-12 04:00:27,2016,3
2016-03-11,144 km NE of Hihifo,Tonga,-15.0973,-172.7787,5.3,0.0,433,2016-03-11 21:56:28,2016,3
2016-03-11,58 km NNE of Al Hoceïma,Morocco,35.6992,-3.5952,5.0,10.0,387,2016-03-11 04:16:47,2016,3
2016-03-10,201 km ESE of Shikotan,Russia,43.1736,149.0602,5.0,10.0,385,2016-03-10 18:38:57,2016,3
2016-03-10,South Sandwich Islands region,South Sandwich Islands region,-56.4345,-26.5629,5.0,56.53,385,2016-03-10 14:59:58,2016,3
2016-03-10,79 km ESE of Arica,Chile,-18.8045,-69.629,5.0,94.43,385,2016-03-10 08:34:12,2016,3
2016-03-10,Drake Passage,Drake Passage,-57.5065,-66.4687,5.2,14.97,416,2016-03-10 03:24:06,2016,3
2016-03-10,61 km N of Isangel,Vanuatu,-18.9832,169.3078,5.1,214.69,400,2016-03-10 02:16:23,2016,3
2016-03-09,South Georgia Island region,South Georgia Island region,-54.6333,-39.6703,5.4,18.51,449,2016-03-09 15:50:25,2016,3
2016-03-09,177 km S of Merizo Village,Guam,11.6625,144.6665,5.1,10.0,400,2016-03-09 12:04:00,2016,3
2016-03-09,10 km NW of Cepitá,Colombia,6.8264,-73.0422,5.0,148.86,385,2016-03-09 06:27:17,2016,3
2016-03-08,58 km NNW of Tilichiki,Russia,60.9073,165.6209,5.2,30.41,416,2016-03-08 18:18:45,2016,3
2016-03-08,101 km NNE of Hihifo,Tonga,-15.1081,-173.4281,5.9,33.0,537,2016-03-08 05:36:28,2016,3
2016-03-07,85 km NNE of Tobelo,Indonesia,2.4129,128.3621,5.0,130.13,385,2016-03-07 11:43:41,2016,3
2016-03-06,59 km WNW of Nelson Lagoon,Alaska,56.2859,-162.0099,5.0,204.99,385,2016-03-06 13:19:09,2016,3
2016-03-06,Bonin Islands,Japan region,28.5881,142.9311,5.1,10.0,400,2016-03-06 07:02:30,2016,3
2016-03-06,14 km NNE of Paján,Ecuador,-1.4279,-80.4011,5.1,10.0,418,2016-03-06 00:54:41,2016,3
2016-03-05,58 km SSW of Manuel Ávila Camacho (Ponte Duro),Mexico,15.3618,-93.8704,5.0,65.35,385,2016-03-05 22:01:47,2016,3
2016-03-05,south of the Kermadec Islands,south of the Kermadec Islands,-32.9625,-178.2218,5.5,10.0,465,2016-03-05 18:45:30,2016,3
2016-03-05,121 km ESE of Pangai,Tonga,-20.3099,-173.3179,5.0,10.0,385,2016-03-05 17:28:49,2016,3
2016-03-05,147 km S of Kushiro,Japan,41.6536,144.2304,5.1,14.06,400,2016-03-05 00:33:21,2016,3
2016-03-04,southwest of Sumatra,Indonesia,-4.1881,94.4205,5.4,10.0,449,2016-03-04 20:20:54,2016,3
2016-03-04,Fiji region,Fiji region,-20.9941,-178.952,5.3,608.42,432,2016-03-04 04:25:15,2016,3
2016-03-03,210 km SE of Lorengau,Papua New Guinea,-3.0988,148.8388,5.6,10.0,482,2016-03-03 21:58:00,2016,3
2016-03-03,224 km SE of Lorengau,Papua New Guinea,-3.3298,148.8245,5.9,10.0,536,2016-03-03 21:47:50,2016,3
2016-03-03,South Sandwich Islands region,South Sandwich Islands region,-56.4692,-26.9428,5.2,95.27,416,2016-03-03 19:28:31,2016,3
2016-03-03,166 km SSE of Sarangani,Philippines,3.9982,126.0106,5.1,101.88,400,2016-03-03 16:23:07,2016,3
2016-03-03,29 km NNE of Al Hoceïma,Morocco,35.4857,-3.7849,5.0,10.0,385,2016-03-03 11:36:26,2016,3
2016-03-03,32 km S of Achanizo,Peru,-16.0958,-73.9911,5.0,45.73,385,2016-03-03 10:09:41,2016,3
2016-03-03,50 km S of Suai,Timor Leste,-9.7645,125.316,5.6,29.5,482,2016-03-03 08:36:32,2016,3
2016-03-03,13 km SW of Suai,Timor Leste,-9.4118,125.1883,5.4,20.0,449,2016-03-03 08:34:55,2016,3
2016-03-03,17 km NNE of Nichinan,Japan,31.7483,131.4272,5.3,55.49,433,2016-03-03 07:11:16,2016,3
2016-03-03,southwest of Sumatra,Indonesia,-4.794,94.4101,5.6,10.0,482,2016-03-03 00:10:50,2016,3
2016-03-02,Southwest Indian Ridge,Southwest Indian Ridge,-31.0112,59.1301,5.4,10.0,449,2016-03-02 16:34:14,2016,3
2016-03-02,southwest of Sumatra,Indonesia,-4.8224,94.2744,5.1,12.33,400,2016-03-02 15:12:05,2016,3
2016-03-02,southwest of Sumatra,Indonesia,-4.9521,94.3299,7.8,24.0,948,2016-03-02 12:49:48,2016,3
2016-03-02,52 km WSW of Arica,Chile,-18.6904,-70.7402,5.2,33.44,417,2016-03-02 09:49:53,2016,3
2016-03-02,50 km SSW of Gongdanglegi Kulon,Indonesia,-8.6191,112.5355,5.1,78.32,401,2016-03-02 06:09:12,2016,3
2016-03-01,south of the Kermadec Islands,south of the Kermadec Islands,-32.9373,-178.3856,5.6,10.0,482,2016-03-01 09:26:45,2016,3
2016-03-01,36 km SW of Jiquilisco,El Salvador,13.0839,-88.8191,5.1,59.53,404,2016-03-01 01:08:43,2016,3
2016-02-29,67 km WNW of Neiafu,Tonga,-18.5276,-174.6103,5.2,89.74,417,2016-02-29 21:33:48,2016,2
2016-02-29,73 km SE of Yonakuni,Japan,23.9191,123.4167,5.1,23.48,400,2016-02-29 19:47:38,2016,2
2016-02-28,20 km SW of Sarangani,Philippines,5.2757,125.3322,5.5,175.44,467,2016-02-28 09:06:25,2016,2
2016-02-27,38 km NW of Pante Makasar,Timor Leste,-8.9347,124.1552,5.0,93.63,385,2016-02-27 22:37:05,2016,2
2016-02-27,western Indian-Antarctic Ridge,western Indian-Antarctic Ridge,-51.7897,139.5956,6.1,10.0,572,2016-02-27 21:29:43,2016,2
2016-02-27,239 km E of Levuka,Fiji,-17.9958,-178.4195,5.1,557.03,400,2016-02-27 18:20:43,2016,2
2016-02-27,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,4.5351,-32.6719,5.4,10.0,449,2016-02-27 02:41:46,2016,2
2016-02-26,61 km NE of Norsup,Vanuatu,-15.6483,167.7805,5.0,123.53,385,2016-02-26 04:47:43,2016,2
2016-02-26,Balleny Islands region,Balleny Islands region,-62.2092,155.2569,5.7,10.0,500,2016-02-26 01:49:36,2016,2
2016-02-25,77 km SSW of Trenggalek,Indonesia,-8.7463,111.5091,5.1,57.44,400,2016-02-25 23:35:19,2016,2
2016-02-25,Prince Edward Islands region,Prince Edward Islands region,-47.097,33.1259,5.3,10.0,432,2016-02-25 22:39:48,2016,2
2016-02-25,71 km S of Calama,Chile,-23.1052,-68.9667,5.2,85.47,417,2016-02-25 15:35:06,2016,2
2016-02-25,202 km NE of Lospalos,Timor Leste,-7.5022,128.5293,5.0,158.61,385,2016-02-25 12:17:48,2016,2
2016-02-23,30 km N of Ternate,Indonesia,1.0649,127.4284,5.4,13.7,449,2016-02-23 20:47:34,2016,2
2016-02-23,south of Australia,south of Australia,-63.0433,145.002,5.8,10.0,518,2016-02-23 18:08:46,2016,2
2016-02-23,227 km WNW of Qamdo,China,32.0565,95.0448,5.1,10.0,400,2016-02-23 00:33:38,2016,2
2016-02-22,105 km WSW of Coquimbo,Chile,-30.4242,-72.2967,6.0,12.0,556,2016-02-22 06:36:59,2016,2
2016-02-22,66 km NE of Al Hoceïma,Morocco,35.7375,-3.5108,5.1,10.0,405,2016-02-22 03:46:02,2016,2
2016-02-21,Volcano Islands,Japan region,24.5533,142.4073,5.6,21.0,482,2016-02-21 21:26:42,2016,2
2016-02-21,40 km NE of Bharatpur,Nepal,27.9633,84.6943,5.1,16.72,409,2016-02-21 18:10:00,2016,2
2016-02-21,41 km S of Jurm,Afghanistan,36.4892,70.8607,5.2,174.0,420,2016-02-21 09:12:08,2016,2
2016-02-21,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,4.5071,-32.6569,5.0,10.0,385,2016-02-21 02:26:21,2016,2
2016-02-21,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,4.6999,-32.6275,5.5,10.0,465,2016-02-21 01:26:02,2016,2
2016-02-20,100 km S of Vanimo,Papua New Guinea,-3.5849,141.3883,5.0,10.0,385,2016-02-20 22:42:08,2016,2
2016-02-20,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,4.8279,-32.6286,5.1,10.0,400,2016-02-20 16:48:25,2016,2
2016-02-20,Fiji region,Fiji region,-21.9183,-179.3949,5.2,582.25,416,2016-02-20 15:56:16,2016,2
2016-02-20,Fiji region,Fiji region,-21.9559,-179.4072,5.8,582.65,518,2016-02-20 15:51:23,2016,2
2016-02-20,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,4.4941,-32.6206,5.2,10.0,416,2016-02-20 14:59:58,2016,2
2016-02-20,south of the Fiji Islands,south of the Fiji Islands,-22.3407,179.3339,5.0,592.7,385,2016-02-20 14:38:40,2016,2
2016-02-20,175 km NE of Lospalos,Timor Leste,-7.4385,128.1651,5.1,137.21,400,2016-02-20 11:08:37,2016,2
2016-02-20,10 km SSW of Maca,Peru,-15.72,-71.821,5.0,10.0,385,2016-02-20 02:05:50,2016,2
2016-02-20,64 km ENE of Amahai,Indonesia,-3.0377,129.4157,5.0,10.0,385,2016-02-20 01:26:32,2016,2
2016-02-19,113 km ESE of Namie,Japan,37.2534,142.2432,5.1,18.86,404,2016-02-19 13:13:52,2016,2
2016-02-19,8 km N of San Sebastián,El Salvador,13.8074,-88.8387,5.0,201.31,385,2016-02-19 04:42:38,2016,2
2016-02-18,Owen Fracture Zone region,Owen Fracture Zone region,17.2102,60.0573,5.0,10.0,385,2016-02-18 20:29:39,2016,2
2016-02-18,South Sandwich Islands region,South Sandwich Islands region,-56.2549,-27.5661,5.6,99.0,482,2016-02-18 01:07:11,2016,2
2016-02-17,151 km SE of Tobelo,Indonesia,0.8597,129.0605,6.0,9.0,554,2016-02-17 17:26:02,2016,2
2016-02-17,Kermadec Islands,New Zealand,-30.4791,-177.6664,5.1,23.9,400,2016-02-17 07:44:26,2016,2
2016-02-16,southern East Pacific Rise,southern East Pacific Rise,-55.7841,-125.1659,6.1,13.0,572,2016-02-16 23:48:35,2016,2
2016-02-16,53 km SE of Kokopo,Papua New Guinea,-4.6597,152.635,5.0,50.18,385,2016-02-16 19:07:15,2016,2
2016-02-16,26 km S of Atico,Peru,-16.4442,-73.6045,5.7,29.0,501,2016-02-16 10:46:30,2016,2
2016-02-15,Auckland Islands,New Zealand region,-49.0481,164.4987,5.9,10.0,536,2016-02-15 19:28:04,2016,2
2016-02-15,14 km E of Kréstena,Greece,37.5665,21.7826,5.3,28.63,437,2016-02-15 18:55:02,2016,2
2016-02-15,32 km WNW of Haveluloto,Tonga,-20.9981,-175.4788,6.0,10.0,555,2016-02-15 15:02:32,2016,2
2016-02-14,Izu Islands,Japan region,30.2966,138.8823,5.7,410.0,501,2016-02-14 18:09:26,2016,2
2016-02-14,260 km SE of Hihifo,Tonga,-17.4196,-171.8895,5.3,22.83,432,2016-02-14 07:10:45,2016,2
2016-02-14,12 km ENE of Christchurch,New Zealand,-43.4798,172.7715,5.8,7.63,1015,2016-02-14 00:13:44,2016,2
2016-02-13,215 km SSW of Kroya,Indonesia,-9.4645,108.5707,5.1,8.14,400,2016-02-13 20:45:34,2016,2
2016-02-13,25 km E of Novyy Uoyan,Russia,56.169,112.1106,5.0,16.49,385,2016-02-13 20:31:46,2016,2
2016-02-13,18 km SE of Waynoka,Oklahoma,36.4898,-98.709,5.1,8.31,1080,2016-02-13 17:07:06,2016,2
2016-02-13,17 km SW of Carumas,Peru,-16.9229,-70.8059,5.0,104.56,387,2016-02-13 03:46:45,2016,2
2016-02-12,137 km SE of Kirakira,Solomon Islands,-11.3289,162.8192,5.4,10.0,449,2016-02-12 20:56:48,2016,2
2016-02-12,186 km WSW of Lata,Solomon Islands,-11.1731,164.1517,5.1,13.7,400,2016-02-12 19:19:28,2016,2
2016-02-12,94 km W of Waingapu,Indonesia,-9.6338,119.4013,6.3,28.0,617,2016-02-12 10:02:24,2016,2
2016-02-11,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-25.7065,-13.7861,5.2,9.91,416,2016-02-11 17:00:32,2016,2
2016-02-10,71 km SSW of Pangai,Tonga,-20.4137,-174.619,5.0,41.08,385,2016-02-10 21:30:20,2016,2
2016-02-10,42 km NW of Kirakira,Solomon Islands,-10.1982,161.6349,5.0,70.44,385,2016-02-10 19:11:48,2016,2
2016-02-10,58 km SW of Pangai,Tonga,-20.229,-174.7023,5.4,35.0,449,2016-02-10 15:10:33,2016,2
2016-02-10,44 km W of Ovalle,Chile,-30.676,-71.6542,5.1,33.84,401,2016-02-10 01:14:06,2016,2
2016-02-10,44 km W of Ovalle,Chile,-30.5812,-71.6663,5.0,28.79,385,2016-02-10 00:47:09,2016,2
2016-02-10,152 km E of Pangai,Tonga,-19.6172,-172.9109,5.0,27.7,385,2016-02-10 00:34:01,2016,2
2016-02-10,37 km W of Ovalle,Chile,-30.5723,-71.5838,6.3,29.0,657,2016-02-10 00:33:05,2016,2
2016-02-09,Carlsberg Ridge,Carlsberg Ridge,2.142,66.8312,5.0,10.0,385,2016-02-09 13:50:43,2016,2
2016-02-09,South Sandwich Islands region,South Sandwich Islands region,-57.8904,-26.0467,5.2,98.84,416,2016-02-09 12:28:48,2016,2
2016-02-09,near the coast of Nicaragua,near the coast of Nicaragua,11.1962,-86.7168,5.1,33.36,402,2016-02-09 12:12:58,2016,2
2016-02-09,259 km WSW of Adak,Alaska,51.4076,179.7,5.3,44.67,432,2016-02-09 12:12:06,2016,2
2016-02-09,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,28.2928,-43.7599,5.0,10.0,385,2016-02-09 07:22:44,2016,2
2016-02-09,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,28.3051,-43.6161,5.3,10.0,432,2016-02-09 07:19:31,2016,2
2016-02-09,79 km S of Wakefield,New Zealand,-42.1199,173.0747,5.2,53.72,420,2016-02-09 00:39:00,2016,2
2016-02-08,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,28.3826,-43.7664,5.3,10.0,432,2016-02-08 23:26:45,2016,2
2016-02-08,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,28.3818,-43.7644,5.4,10.0,449,2016-02-08 23:03:26,2016,2
2016-02-08,166 km ESE of Neiafu,Tonga,-19.0907,-172.4744,5.3,35.63,432,2016-02-08 20:59:29,2016,2
2016-02-08,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,28.3132,-43.803,5.0,10.0,385,2016-02-08 20:39:45,2016,2
2016-02-08,88 km WSW of Panguna,Papua New Guinea,-6.6207,154.7421,6.4,29.0,630,2016-02-08 16:19:12,2016,2
2016-02-07,71 km NNE of Yigo Village,Guam,14.0933,145.22,5.1,89.12,410,2016-02-07 07:25:39,2016,2
2016-02-07,132 km WNW of Malango,Solomon Islands,-9.0563,158.6935,5.0,10.0,385,2016-02-07 07:11:45,2016,2
2016-02-07,91 km NNE of Hihifo,Tonga,-15.2216,-173.3951,5.8,51.0,519,2016-02-07 02:03:40,2016,2
2016-02-06,268 km W of Lautoka,Fiji,-17.2652,174.9525,5.1,10.0,400,2016-02-06 04:51:35,2016,2
2016-02-06,135 km SSW of Gataivai,Samoa,-14.8945,-172.8947,5.0,12.7,385,2016-02-06 01:40:39,2016,2
2016-02-06,275 km WNW of Lautoka,Fiji,-16.9899,174.9389,5.7,10.0,500,2016-02-06 01:39:18,2016,2
2016-02-05,98 km NNE of Kiunga,Papua New Guinea,-5.2791,141.5855,5.1,4.45,400,2016-02-05 20:11:08,2016,2
2016-02-05,25 km SE of Yujing,Taiwan,22.9375,120.6014,6.4,23.0,764,2016-02-05 19:57:27,2016,2
2016-02-05,149 km E of Kokopo,Papua New Guinea,-4.4342,153.6169,5.1,95.8,400,2016-02-05 17:48:43,2016,2
2016-02-05,19 km N of Kathmandu,Nepal,27.8782,85.3377,5.2,23.53,465,2016-02-05 16:20:11,2016,2
2016-02-05,69 km SW of Ovalle,Chile,-31.0741,-71.6711,5.1,23.7,400,2016-02-05 05:28:08,2016,2
2016-02-05,77 km SW of Ovalle,Chile,-31.0793,-71.7851,5.0,24.66,385,2016-02-05 05:24:40,2016,2
2016-02-05,4 km E of San Francisco,Philippines,13.7942,122.3308,5.3,10.0,432,2016-02-05 05:00:46,2016,2
2016-02-04,4 km NW of San Francisco,Philippines,13.8147,122.2589,5.2,27.79,416,2016-02-04 22:41:37,2016,2
2016-02-04,133 km NW of Ternate,Indonesia,1.5577,126.4538,5.3,10.0,432,2016-02-04 16:13:03,2016,2
